iter,time,reward,steps,convergence,policy
1,4.485500000001252,38.0,64.0,79.77333333333333
2,6.226300000001572,-986.0,1088.0,25.446755555555555
3,8.678799999998432,92.0,10.0,3.143263068970736
4,13.014200000000642,90.0,12.0,0.7682379287776615
5,13.90609999999981,86.0,16.0,0.2468809901099207
6,21.44399999999891,88.0,14.0,0.04852880137465515
7,20.957400000000348,93.0,9.0,0.00786878629613974
8,10.507700000001563,92.0,10.0,0.0015121319077122664
9,9.594100000001049,92.0,10.0,0.00024745773876078125
10,9.817800000000432,89.0,13.0,3.6573414848861674e-05
11,16.22419999999991,91.0,11.0,5.044581609547905e-06
12,15.910600000001551,93.0,9.0,6.626386890307145e-07
13,16.344099999997752,86.0,16.0,8.400558137999781e-08
14,12.103400000000875,91.0,11.0,1.037271779580351e-08
15,11.807699999998533,92.0,10.0,1.2555714246076377e-09
16,14.172900000001931,89.0,13.0,1.4968848383034583e-10
17,17.577500000001578,91.0,11.0,1.7637002969195237e-11
18,13.735499999999234,90.0,12.0,2.0594637106796654e-12
19,15.086400000001277,91.0,11.0,2.3869795029440866e-13
20,19.654500000001462,89.0,13.0,2.731148640577885e-14
21,30.461400000000083,88.0,14.0,3.1086244689504383e-15
22,39.06130000000019,90.0,12.0,2.220446049250313e-16
23,41.72609999999821,93.0,9.0,2.220446049250313e-16
24,26.549499999998005,93.0,9.0,0.0
25,29.318100000001124,93.0,9.0,0.0
26,26.561900000000804,87.0,15.0,0.0
27,27.931600000002277,92.0,10.0,0.0
28,29.017300000003132,91.0,11.0,0.0
29,30.122599999998556,92.0,10.0,0.0
30,31.00769999999997,92.0,10.0,0.0
31,29.293200000001463,90.0,12.0,0.0
32,36.27529999999979,91.0,11.0,0.0
33,38.35070000000229,88.0,14.0,0.0
34,44.20909999999978,92.0,10.0,0.0
35,47.04089999999894,86.0,16.0,0.0
36,46.296999999999144,91.0,11.0,0.0
37,52.283299999999144,93.0,9.0,0.0
38,49.07760000000039,89.0,13.0,0.0
39,50.21249999999711,87.0,15.0,0.0
40,51.179399999998765,92.0,10.0,0.0
41,52.232000000000056,92.0,10.0,0.0
42,59.47450000000032,91.0,11.0,0.0
43,55.2412000000011,91.0,11.0,0.0
44,56.36880000000133,89.0,13.0,0.0
45,40.747899999999504,91.0,11.0,0.0
46,35.30359999999888,91.0,11.0,0.0
47,33.422100000002786,91.0,11.0,0.0
48,34.498299999999205,91.0,11.0,0.0
49,50.19550000000095,90.0,12.0,0.0
50,55.03270000000171,92.0,10.0,0.0
51,52.07740000000172,93.0,9.0,0.0
52,53.0263999999967,92.0,10.0,0.0
53,53.78370000000032,92.0,10.0,0.0
54,58.64779999999925,92.0,10.0,0.0
55,56.62750000000116,90.0,12.0,0.0
56,57.36500000000078,93.0,9.0,0.0
57,62.098999999999904,90.0,12.0,0.0
58,71.50140000000249,91.0,11.0,0.0
59,57.277799999997825,92.0,10.0,0.0
60,67.01330000000283,91.0,11.0,0.0
61,62.10869999999957,89.0,13.0,0.0
62,63.29940000000178,91.0,11.0,0.0
63,71.0027999999987,87.0,15.0,0.0
64,65.04389999999916,82.0,20.0,0.0
65,67.27400000000117,93.0,9.0,0.0
66,73.19150000000008,88.0,14.0,0.0
67,86.07399999999998,89.0,13.0,0.0
68,69.72610000000046,90.0,12.0,0.0
69,73.5437999999995,90.0,12.0,0.0
70,69.3854000000016,93.0,9.0,0.0
71,74.26129999999986,91.0,11.0,0.0
72,62.87950000000109,91.0,11.0,0.0
73,57.371599999999745,88.0,14.0,0.0
74,62.12119999999999,93.0,9.0,0.0
75,66.50459999999825,93.0,9.0,0.0
76,64.25139999999985,93.0,9.0,0.0
77,62.5998999999986,91.0,11.0,0.0
78,80.56030000000192,81.0,21.0,0.0
79,69.88459999999819,91.0,11.0,0.0
80,66.0765000000012,87.0,15.0,0.0
81,60.41760000000096,92.0,10.0,0.0
82,57.247099999997886,89.0,13.0,0.0
83,57.47339999999923,92.0,10.0,0.0
84,59.9330000000009,91.0,11.0,0.0
85,83.95200000000003,92.0,10.0,0.0
86,91.0706999999995,90.0,12.0,0.0
87,89.05670000000043,91.0,11.0,0.0
88,94.61600000000203,93.0,9.0,0.0
89,91.56730000000124,93.0,9.0,0.0
90,90.99069999999898,91.0,11.0,0.0
91,91.27450000000081,93.0,9.0,0.0
92,89.68259999999972,89.0,13.0,0.0
93,95.46419999999856,91.0,11.0,0.0
94,100.56640000000172,87.0,15.0,0.0
95,96.07679999999874,88.0,14.0,0.0
96,97.65660000000054,93.0,9.0,0.0
97,97.78599999999926,91.0,11.0,0.0
98,102.59960000000135,93.0,9.0,0.0
99,74.20170000000326,87.0,15.0,0.0
100,86.64150000000248,92.0,10.0,0.0
