iter,time,reward,steps,convergence,policy
1,1.0465000000010605,-1547.0,1649.0,9.99
2,0.7414999999966199,-1256.0,1358.0,9.881
3,0.9970000000052437,-167.0,269.0,9.750547607166592
4,0.6202000000001817,1.0,101.0,9.416014267166592
5,0.7179999999991082,55.0,47.0,8.95504226176659
6,0.12250000000335604,-788.0,890.0,8.44016745690659
7,0.7197999999988269,91.0,11.0,8.43176745690659
8,0.36470000000576874,80.0,22.0,8.324207456906588
9,0.6574000000014735,20.0,82.0,8.146230940724696
10,0.3393000000002644,80.0,22.0,7.886052076160989
11,0.21430000000322025,-8.0,110.0,7.500326368081502
12,0.29889999999710426,-56.0,158.0,7.191665045779925
13,0.20930000000163318,-57.0,159.0,6.861447046346392
14,0.43809999999666616,89.0,13.0,6.72967985477994
15,0.2655999999987557,77.0,25.0,6.70316161047472
16,0.18239999999991596,-235.0,337.0,6.679295190600024
17,0.48360000000258196,89.0,13.0,6.1028280883387955
18,0.12910000000232458,47.0,55.0,5.584007696303692
19,0.4822000000004323,-97.0,199.0,4.984857275147325
20,0.1583999999965613,79.0,23.0,4.695424249561426
21,0.1510999999965179,88.0,14.0,4.519570828169975
22,0.48350000000141335,77.0,25.0,4.189189639071399
23,0.2725000000012301,72.0,30.0,3.960786603892365
24,0.24029999999441998,76.0,26.0,3.7069210507574395
25,0.1565999999968426,88.0,14.0,3.446261824231418
26,0.32540000000125247,73.0,29.0,3.237342496059567
27,0.19720000000233995,63.0,39.0,3.0493151007049013
28,0.10929999999831352,75.0,27.0,2.8796944169927015
29,0.24690000000049395,92.0,10.0,2.8404203861583897
30,0.19389999999930296,92.0,10.0,2.6110132350331634
31,0.389499999997156,78.0,24.0,3.0008342329591793
32,0.20480000000588916,88.0,14.0,3.0029904589403165
33,0.10199999999827014,93.0,9.0,2.8259075805884852
34,0.15520000000179834,92.0,10.0,2.78455412268446
35,0.09419999999948914,91.0,11.0,2.694133645537276
36,0.13620000000003074,87.0,15.0,2.5870812404032417
37,0.14570000000446726,88.0,14.0,2.477658242006262
38,0.17799999999823513,90.0,12.0,2.36898214598314
39,0.19149999999967804,90.0,12.0,2.4834433212120417
40,0.16860000000207265,93.0,9.0,2.3826832837594702
41,0.16620000000244772,91.0,11.0,1.6618203615351963
42,0.17460000000113496,92.0,10.0,2.213748034175813
43,0.16730000000109158,88.0,14.0,2.2393854251427325
44,0.15399999999488045,91.0,11.0,2.2000668548571323
45,0.1501000000061481,87.0,15.0,2.114373150921371
46,0.17439999999879774,93.0,9.0,2.0853478200502353
47,0.11920000000031905,91.0,11.0,2.0767237183852605
48,0.19480000000271502,92.0,10.0,2.079553452245624
49,0.13469999999671245,92.0,10.0,2.0453006648629772
50,0.3340000000022769,91.0,11.0,2.7210848898387883
51,0.17049999999585452,86.0,16.0,2.8452471287491026
52,0.1277000000001749,89.0,13.0,2.1999944526977107
53,0.3031999999976165,92.0,10.0,2.563687463496685
54,0.12129999999643815,93.0,9.0,2.6653796281200934
55,0.19220000000075288,91.0,11.0,2.910299425281555
56,0.18969999999995935,90.0,12.0,3.0537691874695656
57,0.12849999999531292,87.0,15.0,3.2473415971496222
58,0.22260000000073887,93.0,9.0,3.421556765861672
59,0.18630000000285918,93.0,9.0,3.372834576627574
60,0.1603999999986172,92.0,10.0,2.8398809429440783
61,0.1334000000028368,87.0,15.0,2.867678655342142
62,0.08249999999776492,88.0,14.0,2.8211950541219735
63,0.12730000000260588,89.0,13.0,2.8524686747181676
