,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.0,0.0,1.7625510936186393,10.975016185588894,8.511516252981261,1.1859446323880087,0.0,0.0,0.0,0.09998867437303133,7.766832044763667,13.989571295367094,5.8091854966797865,0.7641520650387382,0.0,0.0,0.0,0.8616794259898264,12.60172422319864,9.071269307585148,0.6794513190786786,0.028838189509488868,0.0036047736886861085,0.0,0.0,2.244707194894704,13.823994810945853,7.274297443944458,2.9774886929895983,1.2418441603413506,0.0666883112288691,0.0,0.0,3.4234679015152487,14.591487495945744,12.215131681099578,11.782764197243363,9.638358565048051,2.2565877276307105,0.0,0.0,2.0459352290965707,14.60861498015792,11.272763579811693,6.997933779208184,10.837759446929823,9.12231629147634,0.20366971341076512,0.0,0.35200662075683364,10.459587938008205,12.708352393521523,6.041217065152514,11.196516363744184,11.18416066535964,0.7497917657194483,0.0,0.006894399715083608,1.8965600925025958,10.667130465863018,14.806829390027152,12.946845101017955,5.245385827579544
1,0.0,0.270850703501878,6.2147238637911855,12.428974980853122,13.242719370028519,8.845980912373257,2.1691279593901327,0.05047207918148127,0.0,2.3355537401077373,13.129217973546917,10.569975136867253,9.247022789657938,10.8687044639819,3.10120921272658,0.025961021790723446,0.0,3.4241282658348737,10.918692227166947,5.321563510083854,6.814992074651794,9.367977127202423,2.120993565788446,0.0,0.0,2.5071962472853584,9.538939728244873,11.335680763862259,12.820134625636507,9.804817443196866,1.7697008560806216,0.0,0.0,0.9401227105823119,5.364961782890605,7.938118537526996,9.487842293417177,11.61406918733584,3.3049283369796374,0.0,0.0,0.6979154835634176,4.293222541151249,3.4876214922554927,4.4190405779711455,12.380241302127075,4.838754504547983,0.0,0.0,1.1453744360386808,8.112200633152767,7.489819360104176,8.38850155413163,12.7779868348906,3.732698667969532,0.0,0.0,0.27396672659606,6.672150668922363,13.493542499146564,12.68462459252965,6.909960028946684,0.9195654057153176
2,0.0,0.4596108075572819,8.010006354693969,14.081097761118182,11.959674972625841,3.5350355055851232,0.0015412313288274682,0.0,0.0015412313288274682,3.6175839154399454,13.60099815016583,9.820073904145671,12.01157732576029,9.845794965550724,0.32639538023737397,0.0,0.0,3.2116969862488864,8.619949391687822,4.554792129307772,10.35220173277448,10.81916941294429,1.0132658127253382,0.0,0.0,0.9174141282638866,6.12544289191141,10.622838722749766,13.251759942996216,11.04124097726416,2.0098072184967752,0.0,0.0,0.02432760951405707,1.5282549356975392,5.391118902814301,8.142688917408574,13.274395880396028,4.918963283755625,0.0,0.0,0.016953544617102596,0.44877381291722807,0.4739572796169802,1.6190142243088836,10.822810097188661,8.401020692484193,0.018494775945929617,0.0,0.4771003934686482,7.190302307083644,6.479469981063071,7.040501130169627,12.936104803920397,7.533152719390866,0.1849477594592962,0.0,0.3008797411882067,8.320548800869732,14.190069583380112,13.928128758356747,9.738758074119222,2.672757849529626
3,0.0,0.23127788654282083,6.080078576472151,13.442230004126404,13.629124391220037,10.874098276659224,5.719569846716432,1.1768063329831584,0.0,0.7618543314672983,9.455521483373097,10.942044838904966,10.103858858078814,12.158326123371703,6.823517297905502,0.9149112724516332,0.0,0.7431437312404988,3.899447087939797,2.0084636688823636,6.421575200988212,11.66345595441645,4.095360596461842,0.1564551927577434,0.0,1.1121606356808282,4.860276904357661,6.97948219616322,12.409935906480433,12.504911886287132,4.685046734653854,0.005101722483383217,0.0,1.8842207951592733,9.205909978079449,13.58509847333569,15.141237958540792,12.52553886138841,4.737787752415211,0.0,0.0,0.9727755949063179,4.457655434159066,11.954226354323339,11.124184589058041,3.785642498450569,0.622412776124702,0.0,0.0,0.10713607365501004,3.8624931295996117,13.336943723565287,5.6002353567496606,0.13605613190846644,0.0,0.0,0.0,0.24488324446270243,7.2943023942999545,11.840251191843219,1.8621297983866483,0.001700574161127739,0.0
4,0.0,0.12727314826839142,2.9272746007587913,10.69090399888311,12.599996273538892,7.090913127990201,0.6727285177279846,0.0,0.23636441821272694,2.4727297984980057,8.800008327846358,12.163637311152689,11.09089868935632,10.090899524068325,2.1636371526594664,0.0,0.3636375664811184,4.872740558802523,8.327295380324948,8.563635526158196,9.381803922168768,8.54543743153533,1.2727305256453991,0.0,0.10909126994433552,2.818191089130365,6.436384719162204,9.70908533373839,12.709080995024983,6.199983050581573,0.7636366710454436,0.0,0.0,0.7272751197191636,5.436368709045252,12.599989765660903,12.436356586213991,3.327255977474045,0.21818032310561306,0.0,0.0,2.4363691445413447,8.672725005642551,10.763623344867757,9.70908429643617,5.45453792181542,0.5090914777540385,0.0,0.16363690491650326,2.0909112501575913,9.545458278402235,11.072715979835174,9.327260281436256,9.92727008758224,2.1636373301386116,0.01818187832405592,0.03636375664811184,0.3636375537657705,3.1818197754938358,10.272721019447246,13.363631509624533,10.381805812935962,2.909085655031083
5,0.0,0.009498789486808816,4.389739144912854,13.193904454176275,11.2091296608204,2.781388663993147,0.04752904044465139,0.0,0.0,1.0056655975350157,12.872617101780211,13.182548445172587,12.043751733151993,11.121681826153797,0.8213018193231032,0.0,0.0,3.819377765828814,14.403056158227047,4.7034037730667055,2.452478298277877,12.522810028670149,3.439175598637307,0.0,0.0,5.264276919379994,12.76235837407888,1.6330376308099015,0.07604645100498637,8.969596321943657,6.657795167246056,0.0,0.0,5.577934889387243,11.766142377475287,0.8839640283574443,0.03421292768700311,8.570339059627454,7.363114638458332,0.0,0.0,3.347901823879987,13.458174096228152,1.7033770660348047,1.3858908033307091,11.363087407518156,6.287067240571616,0.0,0.0,0.7414530313665915,13.125477424005497,10.35169798592743,10.50184740604857,13.442991934623242,2.5646510951756056,0.0,0.0,0.0,4.374522109310162,13.572242406332073,13.34984367006684,5.498124719518999,0.20532545483997725
6,0.0,0.0,0.0,4.093569890893068,12.038544386634156,7.817575130499314,2.1413142796039315,0.09326883124214805,0.0,0.009326877465978265,2.2712865351448963,11.067424186884116,11.665258273715617,8.178920302739888,3.881621765081006,0.32830609076752637,0.0,0.9859772734210404,8.985651229377414,11.956536544752922,8.214582174167314,9.653756284302808,4.523346551306145,0.2107874356005375,0.0,4.270550485488809,13.442567267860726,10.132492894549396,9.997020021195384,12.397936660149913,4.639004124597696,0.0,0.0,5.020111525661208,10.987798015723715,9.956934483479559,13.061646242392433,13.402992365721584,3.5236940670529404,0.0,0.0,1.7759021263602512,4.464703116654682,6.318706193665871,13.499741050170995,11.010661328865671,1.1248213974524617,0.0,0.0,0.0,0.0,3.6910618157788577,13.76320917913799,7.726350441724364,0.6511461668802279,0.0,0.0,0.0,0.0,4.591946899575738,12.04164624955575,6.1319316052353585,0.8282334096586659
7,0.0,0.5877286958347807,7.594988680638209,13.478498652901603,9.450793553897542,2.124000684711882,0.0,0.0,0.0,3.434533799054291,11.878424523548572,12.84296651772556,12.644298294607307,5.467676584561438,0.0,0.0,0.0,3.228828724266273,8.259484655002645,8.038509808966243,12.341069740175111,5.158952768070915,0.0,0.0,0.0,1.0884905988886069,5.13853244809345,9.616379735408735,12.633554859255876,3.4228349836084964,0.0,0.0,0.0,0.2177807368001519,3.718887044982217,10.881436758336031,11.908202472672325,3.2483819844293325,0.0,0.0,0.0,0.2913257007382709,5.45329873451161,10.42612523752456,8.994439280527635,4.727121066138625,0.9235356457772492,0.0,0.0,0.8975871329670471,9.594613091816047,12.599130177777175,11.416406138869664,10.087338009874689,5.244218838399974,0.38778511887087713,0.0,0.5686220026262754,7.7037538656820574,13.508386017411178,13.392895494216404,10.121531602318237,5.581780255912341
8,0.0,0.0,0.2043594378728222,5.756552124926186,11.904349225684612,2.560866418623381,0.0,0.0,0.0,0.0,1.8478420103170918,11.756525629551755,9.721728359466796,1.5434843186999938,0.6130403396395957,0.18695022490691915,0.0,0.15651452878692873,6.952178125423723,12.504374724831116,4.99132003031663,4.247842728553064,3.208657343000476,0.31738484250876675,0.0,2.53480155731927,12.48695952285342,8.18259395522756,4.417411469716436,10.047810519407005,5.713031181703482,0.05652166762692364,0.021739102933432168,7.308738425632804,14.495652650618334,6.6043420723952515,9.5695597486961,14.208707812820348,4.643512781342731,0.0,0.5260862909890585,10.560886849075006,14.473950552966784,13.565256934305872,15.195644167356743,13.017368088232558,2.195648210081813,0.0,0.31304308224142324,3.8695603172483026,6.79565751289773,9.773932639518124,14.721728293318636,6.613033868537544,0.3739125704561241,0.0,0.0,0.06521730880029651,0.3391431111731663,6.617405113554405,12.699990034270323,2.8043443595745368,0.0
9,0.0,0.6052514536187554,7.800263851068398,12.829827031365054,13.051246812552144,9.456552979791034,2.220463662681124,0.0,0.005306408119914118,3.165826756533891,13.419885097264432,11.804197566759939,9.567315904655263,10.75859896207598,3.4248256547739677,0.0,0.005306408119914118,4.040251953502695,11.918178619064467,6.516128392139034,5.989021008095682,7.778461993619704,1.931368934842582,0.0,0.0,2.934506471270893,10.722965908833418,12.24047889048568,10.885046244344784,5.422906218201125,0.5891643265564088,0.0,0.0,1.0183027388687598,7.00662521317416,11.388178361256033,11.341524584583281,3.9842566705627434,0.0,0.0,0.0,0.5846025248131863,5.489711736802445,7.534686946787924,10.926737438424555,5.383516926240173,0.0,0.0,0.0,0.9496130428264333,8.35114230930814,9.730953481097632,11.430256536639714,5.270566965677024,0.0,0.0,0.0,0.5677853439847518,8.606211203912057,13.640308977057737,9.170017111796627,2.1429016765617344,0.0
