,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,0.34631771150042573,0.012172854534291929,0.06634205721185661,0.029519172245642614,0.14820450395492735,0.1101643335352848,0.04960438222721388,0.11655508216578477,0.0030432136335714036,0.07334144857750126,0.039561777236428244,0.005173463177071386,0.18167985392421332,0.8143639683521439,0.0,0.0039561777236428244,0.08064516128964219,0.030736457699071188,0.09099208764378497,0.26049908704214086,0.0012172854534285614,0.07151552038893598,0.42939744369692506,0.03499695678607114,0.9823493609252859,0.01765063907471414,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9844796104687858,0.015520389531214158,0.1521606816785702,0.042300669506642526,0.015520389531214158,0.01704199635643029,0.06360316494164234,0.031649421789142596,0.27936701156185484,0.3073645769907118,0.052647595860791596,0.03834449178299969,0.1835057821043561,0.2200243457072137,0.22611077297435528,0.18259281801428423,0.18776628119979066,0.25745587340014076,0.6293365794225663,0.11320754717729296,0.0006086427267142807,0.0,0.0,0.8764455264685642,0.00030432136335714036,0.0,0.01765063907471414,0.03895313450972028,0.0
1,0.0,1.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08973768982905915,0.9061205706403699,0.0,0.004141739530571925,0.22779567418145655,0.1555453290370351,0.43258168430418165,0.08973768982906634,0.0,0.06028531984133642,0.0,0.034054302806924716,0.8900138057917797,0.10998619420822119,0.0,0.4247583985246474,0.018407731246986334,0.5568338702283671,0.8232857800289269,0.018407731246986334,0.1583064887240875,1.000000000000001,0.0,0.2264150943379319,0.00828347906114385,0.0,0.0,0.02162908421520894,0.0110446387481918,0.5071329958619514,0.21445006902739078,0.011044638748182251,0.0,0.20432581684155116,0.20156465715450525,0.2167510354389214,0.18407731246986797,0.19328117809515508,0.2641509434017223,0.6990335941043154,0.03681546249396312,0.0,0.0,0.0,0.9599631845378152,0.0,0.0,0.0,0.010124252185832936,0.0
2,0.19140275683038793,0.3553516987120129,0.04357403877125043,0.05133142333092751,0.04633189640279479,0.0540522934882407,0.022631483243130794,0.08835321702703731,0.011031403855780074,0.09932475375152229,0.025031944580874647,0.011583090006042207,0.11308254216205267,0.6532498347534399,0.23311605289171988,0.0005515701927890038,0.1952847384715867,0.1196871946878501,0.17345650218871725,0.17820840480472736,0.0016547105783670112,0.06232789495444998,0.18975097842454894,0.07962957588975429,0.0,1.0000000000000013,0.0,0.4472312575159042,0.03223092031787591,0.5205378221662211,0.8090099710741255,0.03223092031787591,0.15875910860800013,1.0000000000000013,0.0,0.0,0.10755942806739345,0.0,0.8924405719326081,0.0,0.0,0.0,0.0,0.0,0.0,0.14183328420792635,0.23030093826200004,0.219852178633007,0.2342530590256143,0.17376053987145387,0.0,1.0000000000000013,0.0,0.0,0.0,0.0,1.0000000000000013,0.0,1.0000000000000013,0.0,0.0,0.0
3,0.316666673634745,0.006209150484868592,0.0601307202774071,0.03104572985215605,0.14967320590795033,0.12026144099374556,0.04869281152897247,0.1330065388744414,0.003267973928118953,0.08660130909515226,0.03921568713745216,0.005228758284990326,0.18660131129559238,0.806209145602506,0.0,0.00718954310190184,0.08333333560552865,0.03562091581649787,0.08169934820297384,0.26241830642815606,0.0013071895712475814,0.07254899873969897,0.42124183933453324,0.04183006630136397,0.989542483408577,0.010457516591423232,0.0,0.9457516327932071,0.054248367206793,0.0,0.8179738522037552,0.054248367206793,0.12777778058945216,0.9754902175435259,0.024509782456474123,0.1477124215509767,0.03986928192306959,0.023529412282456464,0.01601307224778287,0.05882353070614116,0.033333334066813325,0.2758169999932798,0.29575164049476543,0.05620912909918782,0.05294117763552705,0.18267974258185085,0.21699344636259352,0.21209150793504702,0.2000000048608571,0.1882352982596517,0.27777776142513705,0.6081699484835117,0.11405229009135147,0.0,0.0,0.0,0.8718954220177372,0.0,0.0,0.011764706141228232,0.04052285424421684,0.0
4,0.23236852820640627,0.0,0.07297187113850302,0.05218100282529825,0.11251528734204935,0.0603342845167511,0.062372604939614315,0.22380758243038076,0.027721157750939696,0.07501019210467363,0.04932735423328975,0.03139013451209348,0.12066856903350273,0.6730534041297158,0.20627802683678095,0.0,0.12922951480952768,0.06400326127790489,0.13004484297867297,0.31104769707222685,0.0,0.04647370564128815,0.2527517324350384,0.06644924578534074,0.0,0.9999999999999997,0.0,0.4647370567616222,0.02853648592008498,0.5067264573182924,0.8271504280479817,0.02853648592008498,0.14431308603193294,0.3689359965714342,0.6310640034285654,0.07664084789971157,0.0,0.0,0.0,0.0,0.0,0.792091316866505,0.13126783523378313,0.0,0.0,0.21320831638401697,0.21320831623268882,0.18304117399069408,0.2046473706405736,0.18589482275202626,0.11577660001944465,0.8842233999805549,0.0,0.0,0.0,0.0004076640845726426,0.9999999999999997,0.0,0.0,0.0,0.0,0.0
5,0.3292902665133455,0.07031105984296318,0.0597644255951772,0.02578073260794462,0.12070070267260373,0.08671700968711336,0.028124435574199403,0.10898218784924898,0.03322255629402129,0.07617034628595275,0.041014801879038644,0.01992147519839091,0.13945032638873636,0.6913923745323948,0.15978248722080216,0.00937481185806631,0.08671489782720797,0.029296185885799426,0.13122954643419446,0.22968289051807025,0.0011718514822582887,0.08554512188227369,0.36913321690477635,0.06722628906541916,0.9882814851774162,0.011718514822583365,0.0,0.0,0.0,0.9999999999999994,0.0,0.0,0.9999999999999994,0.9999999999999994,0.0,0.15234062233361043,0.03324398001170552,0.010546663340324605,0.02695140582595361,0.05507697179769122,0.029276364114633708,0.31991537858507607,0.26718211605103787,0.05390512266956875,0.051561375270397794,0.19636104238856084,0.21325912361132796,0.21561934976110775,0.20249832181676,0.17226216242224301,0.23669496551247404,0.6665515001324236,0.09675353435510207,0.0,0.0,0.0,0.8915291290882292,0.0,0.0023437029645165773,0.005859257411291443,0.03046813853871548,0.0
6,0.27961690613284335,0.2163231314468392,0.03872579638990577,0.026858213625257223,0.05996252344147854,0.027899229657243937,0.03247969996307282,0.12034145329733474,0.0020820320639734283,0.16801998755842049,0.021444930231709142,0.006246096191920285,0.1376223194286436,0.5136373101822448,0.3472829479443292,0.0014574224447813997,0.06849885490472579,0.04518009578822339,0.1594836561003646,0.2821153446485677,0.00041640641279468567,0.13262544247510738,0.27295440328030957,0.03872579638990577,0.999999999999999,0.0,0.0,0.45388298981249003,0.019362898194952884,0.5267541119925561,0.8171975847875546,0.019362898194952884,0.16343951701749163,0.999999999999999,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.13783052259461578,0.21507391219461602,0.22839891723576042,0.2017489069498707,0.21694774102513598,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.9606495943173387,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014992993047143162,0.9977510510429274,0.0007496496523571581,0.0,0.10747335734089679,0.4628685554216094,0.42965808723749266,0.0,0.0,0.0,0.0,0.17768433934097483,0.0,0.8223156606590241,0.0,0.0,0.8848847937837125,0.11361590691157185,0.0014992993047143162,0.3978777760909585,0.033945976754197874,0.5681762471548425,0.8282821528312417,0.033945976754197874,0.13777187041455924,0.6368133234819948,0.363186676518004,0.0929142760001091,0.17722117530117493,0.0,0.008620970991850302,0.08430728909917679,0.026946312433588433,0.44132669866963076,0.14654861275993444,0.0,0.022114664744534142,0.20133176721598742,0.20903915194836717,0.20156275662341705,0.19510904252637026,0.192957281685857,0.14374978244533754,0.815389366953891,0.04086085060077042,0.0,0.0,0.0,0.9562749989141739,0.0,0.2085606427761708,0.0,0.0,0.0
8,0.29316664406180676,0.11901462923454492,0.011726797602151784,0.045765131623572465,0.07690071302635461,0.059987714742390084,0.04193884981734605,0.05678815437965771,0.0,0.26254911324872154,0.01840586712313337,0.0137563851403219,0.12140342076975878,0.8765669416407864,0.0,0.002029637589455972,0.11116722477188733,0.021876429108567592,0.07453784116032978,0.16207561940556933,0.0004510305754346604,0.18300817363188931,0.4135906088532134,0.03329307249310969,0.7604872217933837,0.23951277820661743,0.0,0.4306448121574689,0.01510952494875774,0.5542456628937744,0.8333956585607082,0.01510952494875774,0.15149481649053528,1.0000000000000013,0.0,0.0,1.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17187483852825824,0.2020929469356096,0.212868397214878,0.21915399880018752,0.19400981852106777,0.0,1.0000000000000013,0.0,0.0,0.0,0.0,1.0000000000000013,0.0,0.9272295737454992,0.0,0.0,0.0
9,0.30198915009583516,0.2748643761373103,0.03616636528122664,0.020795660036705316,0.08137432188275993,0.032549728753103975,0.03707052440906682,0.1220614828241399,0.0009041591320306659,0.05153707052574779,0.027124773941613545,0.013562386980459988,0.10940325497571057,0.6374321880816195,0.25045207954657794,0.0027124773960919978,0.07504520795854527,0.06419529837417728,0.1916817359863107,0.2893309222498009,0.0,0.05786618444996262,0.29023508136012993,0.03164556962107331,1.0,0.0,0.0,0.3869801084856279,0.1419529837288145,0.47106690778555754,0.0,0.1419529837288145,0.8580470162711854,0.0,1.0,0.03526220614919597,0.0027124773960919978,0.008137432185938223,0.0018083182640613318,0.0,0.0,0.8779385172017766,0.052441229657766465,0.009945750428770968,0.011754068716398454,0.20614828210299163,0.21338155513567078,0.16546112115927408,0.1925858951225197,0.2224231464795438,0.03345388788278469,0.9584086799289394,0.008137432188275994,0.0,0.0,0.0,0.991862567811724,0.0,0.0,0.0,0.0009041591320306659,0.0009041591320306659
