,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.8353814329713191,0.0,0.16461856702868127,0.2825542554451437,0.07862742699618028,0.6388183175586764,0.0,0.0,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.6461892891060214,0.08354142187179872,0.2702692890221802,0.13759162957735194,0.14496261747682684,0.7174457529458216,0.03931189660454942,0.9606881033954509,0.0,0.9434891486792932,0.931204180943238,0.9312041809434274,0.9287471874448627,0.2628983086330774,0.1842745132051706,1.0000000000000002,1.0000000000000002,0.9631450968694462,0.8058975120822799,0.921376206792272,0.8918922843393737,0.05896784478119356,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.555284178534328,0.9508601298993199,0.3316941263732938,0.9090912401105825
1,0.6954379306104188,0.30456206938958175,0.0,0.3638660524152516,0.19679604160269304,0.4393379059820558,0.255623793092135,0.0,0.7443762069078654,0.0,1.0000000000000004,0.0,0.28735745427876863,0.25579922319746223,0.45684332252376963,0.621855585958683,0.23839169115468725,0.13975272288663024,0.27923448083934044,0.22995753332956667,0.4908079858310934,0.0,1.0000000000000004,0.0,0.8015478490257012,0.7017828301661673,0.699933639505155,1.0000000000000004,0.044415322982509324,0.3879233634605839,1.0000000000000004,1.0000000000000004,0.5241207045364801,0.4968113078917718,0.6954215383591731,0.6700576988286647,0.05710677996890355,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.39979252049470804,0.8603932060444325,0.18404209924491272,0.879443577808162
2,0.10161335839490619,0.06081426018117773,0.8375723814239152,0.45502506470862825,0.36961109618847976,0.1753638391028911,0.6909839944137666,0.0,0.3090160055862325,0.5574324924534,0.4425675075465991,0.0,0.5213690476691768,0.4786309523308224,0.0,0.42530499183335885,0.1703586181825978,0.4043363899840425,0.0,0.5581061839219678,0.4418938160780314,0.2835054150172449,0.7164945849827542,0.0,0.7387254165685785,0.9999999999999991,0.9005762303588724,0.9999999999999991,0.0,0.2838010430979268,0.9999999999999991,0.9999999999999991,0.8683158577917199,0.7060225405669984,0.746968023821259,0.8679646216020017,0.05067840471960961,0.9999999999999991,0.9999999999999991,0.9999999999999991,0.9999999999999991,0.4343400957229196,0.8378986645959307,0.4436732203789433,0.8113468755644302
3,1.0,0.0,0.0,0.24810606082515152,0.22727272747341984,0.5246212117014286,0.06628787796336254,0.0,0.9337121220366374,0.0,0.6325757572513031,0.36742424274869684,0.2878787881329996,0.4299242419208363,0.2821969699461641,0.9318181826410257,0.0681818173589744,0.0,0.10795454554987483,0.06060605977658781,0.8314393946735373,0.06818181824202622,0.04734848489029654,0.8844696968676772,0.07765151522008543,0.0,0.8977272735200125,0.041666666703461024,0.33522727302329564,0.2803030305505523,1.0,1.0,0.0,0.7215909088450589,0.9223484847799146,0.10984848494548725,0.6268939399475187,1.0,1.0,1.0,1.0,0.6477272724161987,0.09090909098936886,0.21590909109974885,0.7556818188490636
4,0.025018125856519524,0.07499768850934299,0.8999841856341377,0.0667466670043479,0.2582574592137562,0.6749958737818963,0.15830710317370658,0.16669523463018032,0.6749976621961135,0.21657777548042328,0.5666492059573056,0.21677301856227138,0.3667532171043392,0.4333211020550165,0.1999256808406445,0.7750073992829367,0.22499260071706353,0.0,0.14166356983868494,0.20832669670126788,0.6500097334600474,0.10832999451359074,0.025000526529410424,0.8666694789569992,0.11666307101486714,0.0,0.5500916740037635,0.0,0.2666584480339819,0.0,1.0000000000000002,1.0000000000000002,0.025113379152548493,0.924889281955782,0.9082231289538726,0.0667783350642501,0.4499908038600357,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9333362540178891,0.016779182536570243,0.6749467028397828,0.5333042233750988
5,1.0000000000000036,0.0,0.0,0.44971315874388545,0.21866664470081332,0.3316201965553047,0.6967227919455552,0.1245554803198676,0.17872172773458067,0.07205987696250997,0.811910576913043,0.1160295461244506,0.543645164085136,0.4563548359148676,0.0,0.7827749459589153,0.0818041779387005,0.13542087610238765,0.2951963076101127,0.11997385225082288,0.5848298401390681,0.0,1.0000000000000036,0.0,0.805944488033249,1.0000000000000036,0.9569160720667218,0.9344439972866553,0.0,0.43257976008279675,1.0000000000000036,1.0000000000000036,0.9170106001375665,0.421050088547942,0.945420825891604,1.0000000000000036,0.13765199473205222,1.0000000000000036,1.0000000000000036,1.0000000000000036,1.0000000000000036,0.38020141633297566,0.8557860761221745,0.20556053769197824,0.7440070437129664
6,0.999999999999999,0.0,0.0,0.36111360516727586,0.29551793747237,0.34336845736035304,0.0,0.0,0.999999999999999,0.0,0.688445307321303,0.31155469267869595,0.3026350969266078,0.3663385892571284,0.3310263138162626,0.999999999999999,0.0,0.0,0.21773425746259123,0.19987138050163358,0.5823943620357741,0.14860392850488863,0.0,0.8513960714951102,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.2283554413518984,0.35928140795769786,0.9238815195526309,0.9929192111207342,0.9593540741894334,0.6690417475592678,0.9256522454522427,0.9735161932169337,0.0,0.999999999999999,0.999999999999999,0.9256517167724481,0.999999999999999,0.6885569944188916,0.25298872271365536,0.24425085955792908,0.9079503344257659
7,0.8208927099829934,0.0,0.1791072900170073,0.31343351047103996,0.402985871774803,0.28358061775415777,0.4328335751998249,0.34328410166351314,0.22388232313666248,0.17910359820049068,0.4626869971499707,0.3582094046495393,0.6716406570118469,0.07462648508147261,0.25373285790668104,0.7164179413709095,0.11940236537546192,0.16417969325362913,0.44775887072974396,0.11940241537232169,0.43283871389793505,0.1343291017627211,0.37313609049502755,0.49253480774225183,0.537314981107341,0.8507470432825701,0.7611952192571195,0.7462699735951317,0.0,0.5970124721943725,1.0000000000000007,0.7164170810261834,1.0000000000000007,0.49253930183033073,0.6417929038985369,0.805971156278277,0.28358210906692877,0.8805962372925602,0.8507470432912583,1.0000000000000007,0.9104482259743786,0.3582114261029635,1.0000000000000007,0.49253705106980633,1.0000000000000007
8,0.7666366788717344,0.0,0.23336332112826583,0.2249300703142721,0.23872940821608832,0.5363405214696396,0.07343533794906051,0.03014203439112746,0.8964226276598121,0.0,1.0,0.0,0.3477717293043845,0.34229711603131063,0.30993115466430493,0.4245320504185194,0.23186180300736037,0.34360614657412025,0.24347546629576838,0.22938380858349905,0.5271407251207325,0.0,0.0,1.0,0.17404952979088817,0.9791324377305289,0.9768138196946297,1.0,0.16033843509584475,0.3461213423780108,0.8724779393661684,1.0,1.0,0.6982560149972505,1.0,1.0,0.03709119531969902,1.0,1.0,0.8479031931351063,1.0,0.5175481560766954,0.904937040313351,0.21495719089800128,0.92965883093705
9,0.0,0.0,1.0000000000000009,0.39310400601435047,0.5442993429760584,0.0625966510095919,0.5581808934178277,0.44181910658217294,0.0,0.9642859491115399,0.0,0.035714050888460906,0.2966543649978878,0.6271856706529585,0.07615996434915438,0.22754543982404662,0.0,0.7724545601759542,0.6824067415799524,0.23298273758229796,0.08461052083775036,0.04018440154709298,0.592700659116584,0.3671149393363238,0.9006929648316729,0.9598209054936152,0.758922414796857,1.0000000000000009,0.0,0.14253470128527335,0.8214263854153281,0.8348201009848095,0.9821427551725592,0.7436929542010279,0.8214263800333589,0.9642852562891314,0.0,1.0000000000000009,1.0000000000000009,0.8482124398272562,1.0000000000000009,0.5532544589016956,0.3704206705308425,0.10693411138773251,0.8090605829137957
10,1.0,0.0,0.0,0.38846876704671246,0.46880917050543414,0.14272206244785335,0.6720226273881937,0.23629496960321425,0.091682403008592,1.0,0.0,0.0,0.545368744682361,0.4546312553176391,0.0,0.9281665933668101,0.07183340663318988,0.0,0.46691875840478986,0.3081286400566924,0.2249526015385177,0.0,1.0,0.0,0.7561435989611279,1.0,0.9064271920328612,0.9839322066739002,0.0,0.5330811482710102,1.0,1.0,1.0,0.4064273200547781,0.976370503075772,1.0,0.04725899362291705,1.0,1.0,1.0,1.0,0.4073723567801456,0.7693761097058925,0.14933828089105633,0.8620037377544918
