iter,time,reward,steps,convergence
1,32.65989999999874,-299.0,300.0,17.0188119081
2,40.41379999989658,-299.0,300.0,23.417905778545844
3,27.656499999920925,-299.0,300.0,31.327905778545848
4,14.188300000114396,-299.0,300.0,38.63254435011089
5,11.291899999832822,-299.0,300.0,46.218937142620135
6,6.77159999986543,-299.0,300.0,52.43469596617683
7,5.671399999982896,-299.0,300.0,58.11070013204129
8,4.619800000000396,-299.0,300.0,64.73929899296087
9,11.432600000034654,-299.0,300.0,69.6095627324577
10,8.111699999972188,-299.0,300.0,74.99170480236305
11,4.5589000001200475,-299.0,300.0,72.75681457011942
12,6.5237000001161505,-299.0,300.0,72.5652935755507
13,7.881400000087524,-299.0,300.0,70.93399400659818
14,5.347700000129407,-299.0,300.0,69.28217595665441
15,8.168000000068787,-299.0,300.0,67.74202590715917
16,5.937600000152088,-299.0,300.0,67.25327160741658
17,8.82869999986724,-299.0,300.0,67.24971815139182
18,4.013000000213651,-299.0,300.0,65.87184347241065
19,3.3334999998260173,-299.0,300.0,65.28541163034694
20,9.045200000173281,-299.0,300.0,64.49149615703948
21,4.633600000033766,-299.0,300.0,64.63220931997245
22,4.218199999968419,-299.0,300.0,63.36195649158037
23,8.752899999990404,-299.0,300.0,62.46381751759695
24,2.7462000000468834,-299.0,300.0,61.1690484077003
25,3.8349000001289824,-299.0,300.0,58.45140572055068
26,6.361299999980474,-299.0,300.0,56.370606570316475
27,4.2298000000755565,-299.0,300.0,53.8612586109971
28,9.52980000010939,-299.0,300.0,54.64353687917502
29,5.539199999930133,-299.0,300.0,56.593221123100236
30,4.302699999925608,-299.0,300.0,58.02506872679028
31,2.5444999998853746,-179.0,281.0,57.65583940776851
32,5.419300000085059,-143.0,245.0,58.82701945191947
33,3.2272000000830303,-299.0,300.0,57.77953469042467
34,2.9997999999977765,-299.0,300.0,54.86757250220536
35,3.000599999950282,-141.0,243.0,55.52167080401248
36,3.2409000000370725,-299.0,300.0,52.39802941177229
37,2.80020000013792,-159.0,261.0,53.64541992146309
38,3.5035000000789296,-299.0,300.0,52.239156101832826
39,3.182300000162286,-299.0,300.0,50.05516773813355
40,2.12399999986701,-118.0,220.0,48.36469744642618
41,3.3515000000079453,-192.0,294.0,49.522148601940565
42,7.223100000146587,-178.0,280.0,46.997827516803326
43,2.4840999999469204,-299.0,300.0,47.267069485327234
44,3.837100000055216,-67.0,169.0,51.86435446426632
45,3.7480999999388587,-122.0,224.0,53.748279283392456
46,5.284099999926184,-127.0,229.0,57.12389951812092
47,2.933700000085082,-299.0,300.0,56.561715301047585
48,1.8824000001131935,-299.0,300.0,55.95179007227138
49,2.523599999904036,-299.0,300.0,57.408477990095854
50,3.5703000000921747,-299.0,300.0,56.94996615722293
51,2.675499999895692,-299.0,300.0,56.00212114200517
52,2.5040000000444707,-299.0,300.0,52.20369956589029
53,4.062599999997474,-299.0,300.0,52.97554505288368
54,3.7439000000176748,-299.0,300.0,51.456065627107606
55,2.5974000000132946,-299.0,300.0,50.24412191151201
56,2.8982999999698222,-299.0,300.0,46.168801267736335
57,2.775299999939307,-299.0,300.0,41.86726545231485
58,2.801400000180365,-100.0,202.0,42.16600337655994
59,2.5906999999278923,-157.0,259.0,41.977250111072024
60,6.095500000128595,-299.0,300.0,42.53114428674869
61,2.625100000159364,-299.0,300.0,43.1407173084663
62,4.103400000076363,-299.0,300.0,45.4335435042169
63,3.2862000000477565,-299.0,300.0,39.86976072344277
64,2.8144000000338565,-299.0,300.0,35.314918921748685
