iter,time,reward,steps,convergence
1,49.56019999985983,-299.0,300.0,9.901129682
2,31.30919999989601,-299.0,300.0,9.631044724419999
3,44.483000000127504,-299.0,300.0,9.2222759087802
4,20.126099999970393,-299.0,300.0,8.754383974704378
5,38.96609999992506,-299.0,300.0,8.233281234036141
6,16.304600000012215,-299.0,300.0,7.664288767434726
7,45.387500000060754,-299.0,300.0,7.409132498319336
8,27.16510000004746,-299.0,300.0,6.9303299463288734
9,22.37990000003265,-299.0,300.0,6.458571516504378
10,23.830699999962235,-299.0,300.0,5.734211907494247
11,13.44979999998941,-299.0,300.0,5.138826084214039
12,19.939600000043356,-299.0,300.0,4.660225208163166
13,22.311700000045676,-299.0,300.0,4.521107968939686
14,41.696900000033565,-299.0,300.0,4.270294673035311
15,26.332800000091083,-299.0,300.0,4.1946094645243575
16,24.754399999892485,-299.0,300.0,4.5848684025346556
17,33.11349999989943,-299.0,300.0,4.354468267441628
18,17.41489999994883,-299.0,300.0,4.249184960283616
19,31.35229999998046,-299.0,300.0,4.003142659399904
20,18.545099999982995,-299.0,300.0,4.266566400279404
21,16.480199999932665,-299.0,300.0,4.357428953149113
22,9.257700000034674,-299.0,300.0,4.468354301421395
23,12.143599999944854,-299.0,300.0,4.35687441676159
24,8.301900000105888,-299.0,300.0,4.4114727591395715
25,14.935899999954927,-299.0,300.0,4.253379715242394
26,11.234299999841824,-299.0,300.0,3.854568298311617
27,16.959699999915756,-299.0,300.0,3.671911134202889
28,7.876300000134506,-299.0,300.0,3.5485720679886
29,11.77389999998013,-299.0,300.0,3.7315201767170962
30,9.661199999982273,-299.0,300.0,3.4067517867170345
31,17.939399999931993,-299.0,300.0,3.3723419238782837
32,17.77300000003379,-299.0,300.0,3.414679875278658
33,16.544300000077783,-299.0,300.0,3.375089272124524
34,7.169399999838788,-299.0,300.0,3.2977545396960535
35,13.155600000118284,-299.0,300.0,3.3954968139283954
36,7.441599999992832,-299.0,300.0,3.245205299293313
37,15.182399999957852,-179.0,281.0,3.2351400751844723
38,4.888400000027104,-299.0,300.0,3.2632357767300304
39,12.581200000113313,-299.0,300.0,3.1287620433464007
40,15.740700000151264,-299.0,300.0,3.2244456912274786
41,9.454600000026403,-299.0,300.0,3.173994352666148
42,5.988500000057684,-299.0,300.0,3.044741504428964
43,10.69180000013148,-299.0,300.0,3.049597384662672
44,18.408300000146482,-299.0,300.0,3.1344457674362545
45,9.198100000048726,-299.0,300.0,3.06049628372147
46,7.1736999998393,-299.0,300.0,3.1460474831566656
47,9.754599999951097,-299.0,300.0,2.984622441775858
48,5.1642000000811095,-299.0,300.0,2.982256894804109
49,12.644100000215985,-299.0,300.0,2.9308700068763263
50,10.63079999994443,-84.0,186.0,2.8778756481480956
51,7.534999999961656,-96.0,198.0,2.8258718609728826
52,7.120799999938754,-149.0,251.0,2.9164324414862413
53,5.494099999850732,-299.0,300.0,2.8146396459089393
54,7.3373000000174216,-57.0,159.0,2.809317254157933
55,14.901000000008935,-299.0,300.0,2.8197551928139037
56,11.164199999939228,-299.0,300.0,2.8122025950573795
57,9.75919999996222,-299.0,300.0,2.9203737667570064
58,10.438199999953213,-299.0,300.0,2.8566257901128873
59,8.017500000050859,-299.0,300.0,2.940502391599363
60,8.398700000043391,-299.0,300.0,2.9953301222506923
61,9.093300000131421,-299.0,300.0,2.979194851567719
62,14.38600000005863,-299.0,300.0,2.8463951107977707
63,13.785099999950035,-299.0,300.0,2.9144469549710323
64,8.947300000045288,-299.0,300.0,2.8835060856714065
65,24.446799999850555,-299.0,300.0,2.97959289369274
66,11.748899999929563,-299.0,300.0,2.9934427662301806
67,11.465699999916978,-170.0,272.0,3.0225922575493405
68,5.467100000032588,-299.0,300.0,3.037048357091025
69,4.977899999857982,-79.0,181.0,3.011596326713746
70,7.562900000039008,-299.0,300.0,2.8763058693837724
71,5.663700000013705,-49.0,151.0,2.9120880721464872
72,6.376100000125007,-299.0,300.0,3.058242566528804
73,8.882500000026994,-299.0,300.0,3.037525893709705
74,9.284900000011476,-299.0,300.0,2.9564602739995913
75,18.387000000075204,-70.0,172.0,2.762543862035421
76,7.179299999961586,-72.0,174.0,2.57312107863034
77,7.202499999948486,-299.0,300.0,2.3981760639063916
78,12.581200000113313,-29.0,131.0,2.382739251502763
79,6.8486999998640385,-164.0,266.0,2.3848641348870387
80,10.307199999942895,-17.0,119.0,2.5176739004199007
81,12.569600000006176,-299.0,300.0,2.5706741831394684
82,6.084300000111398,-37.0,139.0,2.5191804462536362
83,6.675300000097195,-115.0,217.0,2.5074045269138
84,13.173399999914182,-299.0,300.0,2.4679619639348425
85,7.891900000004171,-39.0,141.0,2.662190657967847
86,5.921399999806454,-53.0,155.0,2.6503061264698102
87,5.741500000112865,-27.0,129.0,2.8390261083318
88,11.032999999997628,-28.0,130.0,2.848509392992705
89,4.322999999885724,20.0,82.0,2.73036274001695
90,3.648200000043289,-43.0,145.0,2.686436634982923
91,5.588199999920107,-117.0,219.0,2.54691391894318
92,5.179200000156925,-96.0,198.0,2.433334277066039
93,6.599699999924269,-299.0,300.0,2.541270815574576
94,6.854100000055041,-299.0,300.0,2.625943999649939
95,5.961500000012165,-299.0,300.0,2.5556631643439247
96,3.7489999999706924,-299.0,300.0,2.624799539208053
97,6.998299999850133,-141.0,243.0,2.6953609709739745
98,7.680199999867909,-299.0,300.0,2.7029912195090136
99,11.274299999968207,-51.0,153.0,2.672072208226632
100,6.184500000017579,-25.0,127.0,2.7615804696000903
101,16.602500000090004,-45.0,147.0,2.7126246317245992
102,7.094400000141832,-15.0,117.0,2.7674270134204044
103,8.67130000006,4.0,98.0,2.686354140889898
104,8.501600000045073,-56.0,158.0,2.6863464270903608
105,5.707899999833899,-28.0,130.0,2.5672674360870866
106,8.881200000132594,-65.0,167.0,2.636561322693905
107,7.734799999980169,-56.0,158.0,2.370924184599157
108,4.615900000089823,-25.0,127.0,2.3879967834492613
109,7.6758000000154425,-25.0,127.0,2.448034160117686
110,5.67759999989903,-3.0,105.0,2.3510158190359
111,9.414299999889408,-29.0,131.0,2.4636245542888977
112,9.93209999978717,16.0,86.0,2.482232866061599
113,5.910699999958524,-19.0,121.0,2.5369722432240063
114,4.950800000187883,-50.0,152.0,2.444242818188767
115,8.111800000051517,-21.0,123.0,2.4105023576970295
116,5.7847999999012245,-9.0,111.0,2.3045615919249327
117,7.590199999867764,-19.0,121.0,2.3734553134570255
118,4.588000000012471,4.0,98.0,2.3184586499939437
119,5.962599999975282,4.0,98.0,2.2835191114859237
120,5.132199999934528,4.0,98.0,2.1671404149847313
121,15.693199999986973,-63.0,165.0,2.1135592821523312
122,4.870799999935116,-17.0,119.0,1.9886229002689984
123,11.070400000107838,-92.0,194.0,1.9379859239268789
124,7.70080000006601,-46.0,148.0,1.9103350646894104
125,6.822300000067116,-28.0,130.0,1.957496849660035
126,6.994900000108828,-76.0,178.0,1.926307356955507
127,8.031900000105452,9.0,93.0,1.9502103848154857
128,5.215399999997317,-4.0,106.0,1.8724447334262535
129,8.436300000084884,-5.0,107.0,1.8816858973694714
130,5.731299999979456,-61.0,163.0,1.9245047962995305
131,8.66320000000087,5.0,97.0,1.9520934341627836
132,7.123999999976149,-11.0,113.0,2.0179872474486453
133,5.454399999962334,-27.0,129.0,1.9352066456442991
134,5.28319999989435,-299.0,300.0,1.9648668324468943
135,7.538600000088991,-23.0,125.0,2.082433388822254
136,5.394399999886446,-23.0,125.0,2.04842558054537
137,6.010399999922811,-5.0,107.0,1.9884427058694623
138,6.523799999968105,-46.0,148.0,1.9687388992251282
139,9.475299999849085,-21.0,123.0,1.9116834297702485
140,9.170700000140641,-172.0,274.0,1.9527392695484889
141,4.656699999941338,-29.0,131.0,1.8629628043600335
142,5.636900000126843,-299.0,300.0,1.7859745693238291
143,9.728499999937412,-8.0,110.0,1.8209439644420233
144,9.185700000216457,-10.0,112.0,1.8303549383979871
145,7.327199999963341,13.0,89.0,1.67976767787581
146,6.650300000046627,-3.0,105.0,1.820245724417824
147,8.699700000079247,2.0,100.0,1.792887758364675
148,5.6424000001698005,12.0,90.0,1.9263473559593216
149,9.182000000009793,5.0,97.0,1.9271705861421868
150,11.384300000145231,-71.0,173.0,2.0416213855489604
151,8.944400000018504,1.0,101.0,2.0919457557370387
152,4.8505999998269544,-299.0,300.0,2.0544897922828356
153,11.409299999968425,3.0,99.0,2.1058914170388325
154,13.319400000000314,9.0,93.0,2.08979619981315
155,11.21740000007776,3.0,99.0,2.060171853233246
156,5.990799999835872,-11.0,113.0,1.9804572959831588
157,6.892399999969712,11.0,91.0,2.0048043495839942
158,11.293499999965206,-6.0,108.0,1.8840486167111201
159,7.600500000080501,-19.0,121.0,2.0787151690205445
160,16.145599999845217,-1.0,103.0,1.9458572435966552
161,7.321300000057818,-28.0,130.0,1.9535762454541499
162,15.243000000054963,-12.0,114.0,1.9664453034431866
163,4.8982999999225285,3.0,99.0,2.0303472257978585
164,6.4652000000933185,-6.0,108.0,2.0763305327365367
165,4.636399999981222,-2.0,104.0,2.07630469855185
166,7.963399999880494,-7.0,109.0,2.0360938185940407
167,6.056199999875389,-6.0,108.0,2.0597732063360916
168,7.409799999777533,1.0,101.0,2.100272426461783
169,6.374499999992622,-13.0,115.0,1.919146256149887
170,4.9385999998321495,12.0,90.0,1.7834854246462915
171,5.147800000031566,-18.0,120.0,1.666255803730272
172,5.082399999992049,-9.0,111.0,1.6730521366292925
173,4.493499999853157,1.0,101.0,1.5485927164823052
174,8.121999999957552,7.0,95.0,1.537721139328181
175,6.093899999996211,4.0,98.0,1.5853393573028458
176,8.46640000008847,-4.0,106.0,1.6743732719163957
177,11.515800000097443,2.0,100.0,1.5902553052130213
178,8.154599999897982,-8.0,110.0,1.5436643520068916
179,6.597800000008647,-2.0,104.0,1.601220327308004
180,3.973699999960445,10.0,92.0,1.6560050192011269
181,4.638099999965561,8.0,94.0,1.687860066000765
182,6.561599999940881,7.0,95.0,1.7739741137676348
183,5.026000000043496,-17.0,119.0,1.7269075633692907
184,6.125399999973524,4.0,98.0,1.6056360937628178
185,4.800700000032521,2.0,100.0,1.5897725961313163
186,6.78210000000945,4.0,98.0,1.7143527450788416
187,7.397299999865936,8.0,94.0,1.7155443625041298
188,8.097499999848878,9.0,93.0,1.677717186772671
189,8.070400000178779,7.0,95.0,1.6055120533922094
190,5.7292000001325505,3.0,99.0,1.6769232207093285
191,5.654199999980847,7.0,95.0,1.8267384926494565
192,3.881699999965349,5.0,97.0,1.8166143921317954
193,5.523700000139797,4.0,98.0,1.7171462382174085
194,7.465199999842298,8.0,94.0,1.7555836104030018
195,4.354199999852426,-9.0,111.0,1.7511606184010766
196,7.092499999998836,11.0,91.0,1.6488026752939657
197,7.879999999886422,16.0,86.0,1.8091340476427824
198,7.790100000192979,-13.0,115.0,1.7750069390202234
199,8.029599999872516,-11.0,113.0,1.709435276111519
200,5.478699999912351,-6.0,108.0,1.718365491603065
201,11.18510000014794,3.0,99.0,1.520400055178778
202,5.106099999920843,12.0,90.0,1.3728132120020469
203,6.408999999848675,-2.0,104.0,1.5232472511403086
204,8.780500000057145,-1.0,103.0,1.6144742522482016
205,18.72019999996155,9.0,93.0,1.5763628838436907
206,5.434400000012829,2.0,100.0,1.5413698832510436
