iter,time,reward,steps,convergence
1,92.71229999990283,-299.0,300.0,9.891
2,18.23950000016339,-299.0,300.0,9.61271
3,31.26039999983732,-299.0,300.0,9.1972951
4,18.569400000160385,-299.0,300.0,8.670809031
5,22.975599999881524,-299.0,300.0,8.094606460161074
6,14.932199999975637,-299.0,300.0,7.576207981964471
7,26.028799999949115,-299.0,300.0,7.191767316228665
8,17.088300000068557,-299.0,300.0,6.522783559984117
9,19.359699999995428,-299.0,300.0,6.072117363122357
10,24.063099999921178,-299.0,300.0,5.426774497882308
11,17.50409999999647,-299.0,300.0,5.035133889709735
12,10.646100000030856,-299.0,300.0,4.839350813808075
13,12.898400000040056,-299.0,300.0,5.126539286899433
14,9.533299999930023,-299.0,300.0,5.407990834579863
15,9.38440000004448,-299.0,300.0,5.300224361412535
16,7.792699999981778,-299.0,300.0,5.227440943648545
17,17.730599999822516,-299.0,300.0,5.153670927140491
18,20.818799999915427,-299.0,300.0,5.5848230100327445
19,12.504199999966659,-299.0,300.0,5.357892634866142
20,5.286800000021685,-299.0,300.0,5.274726567313752
21,7.305800000040108,-299.0,300.0,5.56479228460893
22,10.22570000009182,-299.0,300.0,5.868627290512525
23,6.459700000050361,-299.0,300.0,5.296134173453168
24,3.51160000013806,-299.0,300.0,4.837171140037652
25,10.05099999997583,-299.0,300.0,5.274857937012366
26,11.775500000112515,-299.0,300.0,5.456471176216561
27,9.265400000003865,-299.0,300.0,5.126867881344611
28,5.973700000140525,-299.0,300.0,4.894379673455946
29,5.76809999984107,-299.0,300.0,5.253959955840291
30,10.870000000068103,-299.0,300.0,5.51917170626524
31,5.482999999912863,-299.0,300.0,4.930966368252443
32,6.002300000091054,-299.0,300.0,4.425889243487889
33,5.599600000095961,-299.0,300.0,4.5289405703594445
34,8.736200000157623,-299.0,300.0,4.699112214607541
35,6.506299999955445,-299.0,300.0,4.703151641241267
36,6.807099999832644,-299.0,300.0,4.48720697443456
37,19.28459999999177,-299.0,300.0,4.56336655191078
38,4.424799999924289,-299.0,300.0,4.506380242217126
39,4.234999999880529,-299.0,300.0,4.078079674554155
40,4.391800000121293,-299.0,300.0,4.059627637282178
41,9.176199999956225,-299.0,300.0,4.478377683663251
42,7.518200000049546,-299.0,300.0,4.83136216160935
