iter,time,reward,steps,convergence
1,57.356199999958335,-299.0,300.0,16.847910000000002
2,77.43550000009236,-299.0,300.0,24.19354933321004
3,18.566700000064884,-299.0,300.0,31.748235507341196
4,19.17630000002646,-299.0,300.0,33.78982788784684
5,18.60369999985778,-299.0,300.0,40.04109603174537
6,53.010099999937665,-299.0,300.0,45.99360916383499
7,12.748300000112067,-299.0,300.0,47.86994304078799
8,17.594400000007226,-299.0,300.0,52.13911336465951
9,25.906599999871105,-299.0,300.0,57.20830924022228
10,10.547800000040297,-299.0,300.0,58.80990347314211
11,9.670000000141954,-299.0,300.0,55.7151781095195
12,8.616000000074564,-299.0,300.0,53.710605657478126
13,12.6849000000675,-299.0,300.0,49.131734457689994
14,5.914399999937814,-299.0,300.0,50.68781906645893
15,16.899299999977302,-299.0,300.0,47.332324508458576
16,7.155299999794806,-299.0,300.0,44.68755855920868
17,11.442499999930078,-193.0,295.0,46.072911062802035
18,9.086200000183453,-299.0,300.0,45.87429220098439
19,9.349399999791785,-137.0,239.0,40.802239981819795
20,6.912699999929828,-48.0,150.0,40.550594318926464
21,16.363300000193703,-299.0,300.0,40.32853675052615
22,5.924999999933789,-299.0,300.0,35.24757445057609
23,12.622999999848616,-299.0,300.0,35.75960846593892
24,8.960899999920002,-299.0,300.0,36.747853722247264
25,7.314599999972415,-299.0,300.0,33.938897246191694
26,5.9073999998418,-299.0,300.0,30.818957354852056
27,9.750499999881868,-299.0,300.0,30.647033094465133
28,11.697400000002744,-299.0,300.0,26.138033893576885
29,12.532299999975294,-116.0,218.0,26.632194134710158
30,7.515600000033373,-299.0,300.0,25.01606421436138
31,9.609999999838692,-299.0,300.0,22.74201738203708
32,7.067400000096313,-299.0,300.0,22.240402848410326
33,20.3099000000293,-299.0,300.0,18.685999974971555
34,8.226500000091619,-299.0,300.0,13.754792876953497
35,8.31319999997504,-115.0,217.0,17.28937661204993
36,11.475900000050387,-299.0,300.0,17.082301541714077
37,8.494300000165822,-299.0,300.0,13.57793539193425
38,8.142200000065714,-299.0,300.0,14.034035424549401
39,13.806500000100641,-24.0,126.0,14.06565049309583
40,9.835099999918384,-90.0,192.0,14.799862266833212
41,10.415499999908207,-299.0,300.0,13.175496687814297
42,10.746400000016365,-299.0,300.0,13.235248874375463
43,9.209499999997206,-299.0,300.0,14.608851137519432
44,9.434100000135004,-299.0,300.0,15.83662688017317
45,8.593000000018947,-116.0,218.0,11.769969622634965
46,10.647599999856538,-299.0,300.0,11.444947541683803
47,8.70759999997972,-299.0,300.0,12.096254895253356
48,9.00339999998323,-299.0,300.0,11.768639905658032
49,8.433899999999994,-195.0,297.0,11.097877830888823
50,15.41799999995419,-134.0,236.0,10.35584693597132
51,13.262800000120478,-299.0,300.0,10.484422328018335
52,6.64480000000367,-299.0,300.0,10.279298434681907
53,9.883300000183226,-299.0,300.0,8.619007079987387
54,6.056599999965329,-299.0,300.0,7.265986232758991
55,14.269199999944249,-299.0,300.0,7.329163137225322
56,9.797299999945608,-299.0,300.0,7.378247323255371
57,13.077599999860468,-299.0,300.0,9.391484688039023
58,10.002400000075795,-299.0,300.0,9.219623788474149
59,8.880200000021432,-299.0,300.0,9.12133633862602
60,8.806100000128936,-299.0,300.0,9.112604725671737
61,6.564700000126322,-184.0,286.0,8.882067322382687
62,9.418900000127906,-159.0,261.0,8.99926898690499
63,13.019699999858858,-299.0,300.0,9.01991843783944
64,15.52350000019942,-299.0,300.0,9.188951705762374
65,9.678799999846888,-299.0,300.0,9.16439011204385
66,9.07199999983277,-299.0,300.0,9.162801182305707
67,9.774899999911213,-299.0,300.0,6.597902669557774
68,5.571200000076715,-299.0,300.0,6.5903444145308825
69,8.415799999966111,-299.0,300.0,6.399650602637312
70,15.385700000024372,-299.0,300.0,6.444218440568884
71,8.022099999834609,-299.0,300.0,6.564234129751614
72,6.1814000000595115,-299.0,300.0,6.303359124289111
73,9.043400000109614,-299.0,300.0,6.249695421568822
74,8.345200000121622,-190.0,292.0,6.291912979259417
75,7.503499999984342,-128.0,230.0,6.391489212288832
76,17.589400000133537,-299.0,300.0,6.345378239523764
77,8.315799999991214,-299.0,300.0,6.413601415957021
78,7.170000000087384,-188.0,290.0,6.514945473993355
79,5.809300000009898,-299.0,300.0,6.656110378536991
80,7.8715000001921,-114.0,216.0,6.576393371103334
81,10.667200000170851,-198.0,300.0,6.526929203255355
82,6.507299999839233,-299.0,300.0,6.955993882789365
83,17.65150000005633,-299.0,300.0,7.15252453437394
84,10.491900000033638,-299.0,300.0,7.056852349240174
85,7.846199999903547,-299.0,300.0,6.936679727205467
86,11.712699999861798,-299.0,300.0,7.00213490785949
87,6.570300000021234,-299.0,300.0,6.821253276379627
88,10.670899999922767,-299.0,300.0,6.972305110332366
89,9.298100000023624,-299.0,300.0,6.824853709656438
90,13.24720000002344,-299.0,300.0,7.1354307427378245
91,10.77120000013565,-299.0,300.0,7.174222423934888
92,9.116199999880337,-89.0,191.0,6.985829804486125
93,10.351700000001074,-299.0,300.0,6.8578452556345635
94,7.25020000004406,-299.0,300.0,6.763382956931087
95,7.355900000220572,-299.0,300.0,6.890517349829191
