iter,time,reward,steps,convergence,policy
39,322.59590000001026,-299.0,300.0,3.695018339374677,False
40,361.65540000001783,-299.0,300.0,3.570822119293318,False
41,341.6388000000552,-299.0,300.0,3.4040188000223406,False
42,345.13379999998506,-299.0,300.0,3.171012756104332,False
43,352.74250000009033,-299.0,300.0,3.0940219310959556,False
44,358.4418000000369,-299.0,300.0,3.0409088653910707,False
45,372.35679999992044,-299.0,300.0,2.9200301081901294,False
46,374.2523999999321,-12.0,114.0,2.8005443082936985,False
47,386.1419999999498,2.0,100.0,3.1971522287129233,False
48,417.2686000000567,0.0,102.0,2.593956775186385,False
49,434.06709999999293,-3.0,105.0,3.137780760376117,False
50,409.7481000000016,4.0,98.0,3.2458089095992264,False
51,414.1035000000102,2.0,100.0,3.4555220413233485,False
52,509.51069999996434,8.0,94.0,2.8696771983544664,False
53,427.3170000000164,0.0,102.0,3.634092657367461,False
54,436.2889000000223,-1.0,103.0,2.476980239882778,False
55,461.5580999999338,-10.0,112.0,3.051667725295829,False
56,451.0591000000659,0.0,102.0,2.0944420242540787,False
57,455.9297000000697,-4.0,106.0,2.2603885755906923,False
58,471.76969999998164,5.0,97.0,2.1217039529084936,False
59,492.91229999994357,10.0,92.0,1.9585463589695635,False
60,498.94959999994626,-12.0,114.0,1.9270085079515695,True
61,524.366099999952,0.0,102.0,1.8853791166686094,False
62,520.4323000000386,-6.0,108.0,1.8336858249518286,True
63,489.70310000004247,2.0,100.0,1.8036988304880168,False
64,499.12240000003294,9.0,93.0,1.6959342553550414,True
65,582.1641999999656,-3.0,105.0,1.6096162923786679,False
66,513.7073000000782,3.0,99.0,1.490824826206449,True
67,510.1972999999589,9.0,93.0,1.3722558190367309,False
68,600.337100000047,8.0,94.0,1.2885847754662692,False
69,905.0545999999713,13.0,89.0,1.1492000659896036,False
70,622.2576999999774,15.0,87.0,1.0342691763186522,False
71,582.8624999999192,-8.0,110.0,0.9602496561309195,False
72,555.1980999999842,-4.0,106.0,0.8426699861469444,False
73,529.6147000000246,0.0,102.0,0.7366394461717505,False
74,575.097000000028,-4.0,106.0,0.6591254323404527,False
75,601.3378000000102,1.0,101.0,0.5897887696912321,False
76,588.696900000059,3.0,99.0,0.4920514340983999,False
77,714.0133999999989,16.0,86.0,0.4168806150983073,True
78,619.6118999999953,5.0,97.0,0.37930469967484726,True
79,947.2190000000182,6.0,96.0,0.3202391592116953,True
80,823.689599999966,8.0,94.0,0.253314104143918,True
81,649.6795000000475,-5.0,107.0,0.193570003120918,False
82,646.4485999999852,6.0,96.0,0.1442195301978586,False
83,672.6160000000618,-3.0,105.0,0.10522142121077138,False
84,798.4906000000365,6.0,96.0,0.07605939994368072,True
85,678.1158000000005,-8.0,110.0,0.06178853922055083,False
86,925.1218000000563,4.0,98.0,0.05071251429986745,False
87,719.489899999985,-3.0,105.0,0.042713635112946235,False
88,691.1946999999827,14.0,88.0,0.036579481337028596,False
89,703.4697000000278,18.0,84.0,0.027120993520171055,True
90,942.3915999999508,-1.0,103.0,0.019155936405958585,False
91,767.600600000037,2.0,100.0,0.01323145441021012,False
92,745.2572999999347,8.0,94.0,0.009024671796893813,False
93,890.0485000000344,10.0,92.0,0.006104629892050184,False
94,882.7823999999964,-3.0,105.0,0.004104246254236443,True
95,742.1601999999439,7.0,95.0,0.0027455369602620294,False
96,813.1941000000324,5.0,97.0,0.001828260232080936,True
97,792.9708000000346,10.0,92.0,0.0012119441923061913,True
98,787.8488999999718,6.0,96.0,0.0007995769419011367,True
99,798.1498999999985,10.0,92.0,0.0005248062277587451,True
100,926.7945999999938,5.0,97.0,0.00034252543472490515,True
101,960.8992999999373,9.0,93.0,0.00022219300912951212,True
102,797.0640000000913,5.0,97.0,0.00014319083340552652,True
103,998.7180000000535,-3.0,105.0,9.163868326567126e-05,True
104,843.1871999999885,5.0,97.0,5.8222073889169224e-05,True
105,1063.4845999999243,3.0,99.0,3.6715138556076e-05,True
106,865.9615999999914,-6.0,108.0,2.29768641162309e-05,True
107,845.2210000000377,-7.0,109.0,1.4269102408093204e-05,True
108,957.1770000000015,11.0,91.0,8.793539073792545e-06,True
109,881.0030999999299,2.0,100.0,5.377949527485271e-06,True
110,892.0100000000275,3.0,99.0,3.264374996092556e-06,True
111,974.663200000009,9.0,93.0,1.9668592514676675e-06,True
112,856.2101999999641,14.0,88.0,1.1765425895760018e-06,True
113,828.5095999999612,-2.0,104.0,6.988481047187634e-07,True
114,845.3301000000693,5.0,97.0,4.1227222880024783e-07,True
115,854.0865999999596,-8.0,110.0,2.416020024043064e-07,True
116,953.6198999999215,6.0,96.0,1.4067696696429266e-07,True
117,1029.1136999999253,7.0,95.0,8.140342089291153e-08,True
118,1344.2900000000009,14.0,88.0,4.6822037802485283e-08,True
119,1393.4611000000814,8.0,94.0,2.6775353489938425e-08,True
120,1065.5500999999958,-2.0,104.0,1.522594317293624e-08,True
121,904.2591999999559,4.0,98.0,8.611564794591686e-09,True
122,942.6780000000008,13.0,89.0,4.845205126002838e-09,True
123,954.7900999999683,4.0,98.0,2.7124116286358912e-09,True
124,1045.4585999999608,-7.0,109.0,1.511040181867429e-09,True
125,1223.9732000000458,3.0,99.0,8.378506777262373e-10,True
126,1027.6397000000088,4.0,98.0,4.624638449968188e-10,True
127,979.8417999999174,2.0,100.0,2.5414692572667263e-10,True
128,975.3230999999687,13.0,89.0,1.390745296703244e-10,True
129,987.5986000000694,12.0,90.0,7.578648819617229e-11,True
130,984.130700000037,4.0,98.0,4.1154635255225e-11,True
131,992.1973000000435,13.0,89.0,2.2247093056648737e-11,True
132,998.5658999999032,11.0,91.0,1.1993961379630491e-11,True
133,1243.198399999983,12.0,90.0,6.430411758628907e-12,True
134,1190.4314000000795,6.0,96.0,3.439026841078885e-12,True
135,996.8463000000156,4.0,98.0,1.8403056856186595e-12,True
136,992.7520999999615,-2.0,104.0,9.663381206337363e-13,True
137,1006.8970999999465,9.0,93.0,5.258016244624741e-13,True
138,1013.9334000000417,7.0,95.0,2.7711166694643907e-13,True
139,1026.6553999999815,-1.0,103.0,1.3500311979441904e-13,True
140,1031.751199999917,5.0,97.0,6.394884621840902e-14,True
141,1060.9367000000702,3.0,99.0,3.552713678800501e-14,True
142,1113.3637000000363,-12.0,114.0,2.1316282072803006e-14,True
143,1208.3443000000216,14.0,88.0,7.105427357601002e-15,True
144,1097.0532000000048,5.0,97.0,7.105427357601002e-15,True
145,1090.3043999999227,13.0,89.0,0.0,True
146,1082.2496999999203,10.0,92.0,0.0,True
147,1098.7963000000036,0.0,102.0,0.0,True
148,1098.1630999999652,-14.0,116.0,0.0,True
149,1191.975800000023,-8.0,110.0,0.0,True
150,1205.0206999999773,5.0,97.0,0.0,True
151,1107.6527999999826,0.0,102.0,0.0,True
152,1105.103999999983,1.0,101.0,0.0,True
153,1114.0797999998995,11.0,91.0,0.0,True
154,1172.7693999999929,15.0,87.0,0.0,True
155,1147.5576000000274,9.0,93.0,0.0,True
156,1140.4990999999427,6.0,96.0,0.0,True
157,1141.3552999999865,2.0,100.0,0.0,True
158,1156.8906999999626,-12.0,114.0,0.0,True
159,1187.4308000000156,-5.0,107.0,0.0,True
160,1167.1426000000338,-4.0,106.0,0.0,True
161,1184.0796999999839,-7.0,109.0,0.0,True
162,1185.9888000000183,6.0,96.0,0.0,True
163,1219.5890000000418,-5.0,107.0,0.0,True
164,1190.5382999999574,13.0,89.0,0.0,True
165,1202.822499999911,1.0,101.0,0.0,True
166,1214.1718999999966,-14.0,116.0,0.0,True
167,1374.868699999979,8.0,94.0,0.0,True
168,1229.3204999999716,11.0,91.0,0.0,True
169,1240.086099999985,0.0,102.0,0.0,True
170,1244.8086000000558,-4.0,106.0,0.0,True
171,1260.0613999999268,-2.0,104.0,0.0,True
172,1268.4481999999662,6.0,96.0,0.0,True
173,1267.6159000000098,6.0,96.0,0.0,True
174,1357.7273999999306,-1.0,103.0,0.0,True
175,1273.5161999999036,3.0,99.0,0.0,True
176,1283.617100000015,-9.0,111.0,0.0,True
177,1291.6326000000709,8.0,94.0,0.0,True
178,1298.5333999999966,12.0,90.0,0.0,True
179,1304.1296999999759,-2.0,104.0,0.0,True
180,1310.5688999999074,-20.0,122.0,0.0,True
181,1316.176300000052,10.0,92.0,0.0,True
182,1318.0576999999403,-4.0,106.0,0.0,True
183,1325.236700000005,7.0,95.0,0.0,True
184,1344.131900000093,-13.0,115.0,0.0,True
185,1346.2332999999944,5.0,97.0,0.0,True
186,1369.4742000000133,0.0,102.0,0.0,True
187,1359.3194999999696,15.0,87.0,0.0,True
188,1359.9950000000263,6.0,96.0,0.0,True
189,1379.4709000000012,4.0,98.0,0.0,True
190,1385.2576000000454,10.0,92.0,0.0,True
191,1393.8762000000224,-2.0,104.0,0.0,True
192,1419.3897000000106,1.0,101.0,0.0,True
193,1417.066699999964,-4.0,106.0,0.0,True
194,1419.7851000000128,-12.0,114.0,0.0,True
195,1416.5320000000747,10.0,92.0,0.0,True
196,1419.4009000000278,8.0,94.0,0.0,True
197,1444.0157999999883,6.0,96.0,0.0,True
198,1448.2874000000265,3.0,99.0,0.0,True
199,1528.090499999962,16.0,86.0,0.0,True
200,1471.8145000000504,3.0,99.0,0.0,True
201,1466.653400000041,-7.0,109.0,0.0,True
202,1456.0601999999108,5.0,97.0,0.0,True
203,1479.5321999999942,6.0,96.0,0.0,True
204,1471.6115999999602,2.0,100.0,0.0,True
205,1490.7745000000432,5.0,97.0,0.0,True
206,1552.9171000000588,0.0,102.0,0.0,True
207,1516.4148000000068,1.0,101.0,0.0,True
208,1514.2693999999892,-2.0,104.0,0.0,True
209,1570.222899999976,-2.0,104.0,0.0,True
210,1670.731499999988,0.0,102.0,0.0,True
211,1933.587100000068,-8.0,110.0,0.0,True
212,1732.2861000000103,1.0,101.0,0.0,True
213,1553.8898999999446,9.0,93.0,0.0,True
214,1553.7749000000076,6.0,96.0,0.0,True
215,1580.937199999994,15.0,87.0,0.0,True
216,1606.1551000000236,4.0,98.0,0.0,True
217,1611.3200999999435,-31.0,133.0,0.0,True
218,1601.487900000052,-2.0,104.0,0.0,True
219,1635.7176000000209,-3.0,105.0,0.0,True
220,1601.4913000000206,16.0,86.0,0.0,True
221,1599.3882000000212,12.0,90.0,0.0,True
222,1615.6247999999778,3.0,99.0,0.0,True
223,1705.658900000003,9.0,93.0,0.0,True
224,1618.206500000042,10.0,92.0,0.0,True
225,1642.3154000000295,-3.0,105.0,0.0,True
226,1624.5251999999937,4.0,98.0,0.0,True
227,1676.4800999999352,1.0,101.0,0.0,True
228,1877.601200000072,-1.0,103.0,0.0,True
229,1666.9741000000613,24.0,78.0,0.0,True
230,1636.011999999937,-6.0,108.0,0.0,True
231,1652.2696000000678,14.0,88.0,0.0,True
232,1655.842800000073,3.0,99.0,0.0,True
233,1687.9013000000214,-12.0,114.0,0.0,True
234,1806.537599999956,-4.0,106.0,0.0,True
235,1714.6193000000949,-3.0,105.0,0.0,True
236,1682.3358000000326,1.0,101.0,0.0,True
237,1717.2640999999658,-5.0,107.0,0.0,True
238,1716.4491999999427,11.0,91.0,0.0,True
239,1739.4659000000274,5.0,97.0,0.0,True
240,1746.3824999999815,8.0,94.0,0.0,True
241,1767.2266000000718,-12.0,114.0,0.0,True
242,1763.8547000000244,-8.0,110.0,0.0,True
243,1776.9081999999798,-16.0,118.0,0.0,True
244,1770.6100000000333,-5.0,107.0,0.0,True
245,1788.3646999999883,3.0,99.0,0.0,True
246,1789.0287999999828,9.0,93.0,0.0,True
247,1798.4622000000172,4.0,98.0,0.0,True
248,1860.0441999999475,-2.0,104.0,0.0,True
249,1801.568399999951,4.0,98.0,0.0,True
250,1802.1304999999757,-24.0,126.0,0.0,True
251,1835.3434000000561,-20.0,122.0,0.0,True
252,1842.8136999999651,4.0,98.0,0.0,True
253,1825.2774999999701,3.0,99.0,0.0,True
254,1843.0496999999377,3.0,99.0,0.0,True
255,1836.9083000000046,-18.0,120.0,0.0,True
256,1860.0235000000112,-11.0,113.0,0.0,True
257,1865.076799999997,3.0,99.0,0.0,True
258,1873.2480999999552,-2.0,104.0,0.0,True
259,1887.340100000074,1.0,101.0,0.0,True
260,1877.8336000000309,-5.0,107.0,0.0,True
261,1887.2766000000638,-2.0,104.0,0.0,True
262,1897.3473999999442,-12.0,114.0,0.0,True
263,1903.4103000000187,7.0,95.0,0.0,True
264,1909.0449000000262,15.0,87.0,0.0,True
265,1933.4516999999778,13.0,89.0,0.0,True
266,1922.1322999999302,3.0,99.0,0.0,True
267,1945.1369999999315,-1.0,103.0,0.0,True
268,1954.3641999999863,4.0,98.0,0.0,True
269,1950.1385999999457,10.0,92.0,0.0,True
270,1992.9279000000406,12.0,90.0,0.0,True
271,1966.797100000008,-1.0,103.0,0.0,True
272,2051.6205000000127,8.0,94.0,0.0,True
273,1976.798600000052,8.0,94.0,0.0,True
274,1967.236699999944,-12.0,114.0,0.0,True
275,2003.1068000000687,7.0,95.0,0.0,True
276,1980.0190999999359,-3.0,105.0,0.0,True
277,2002.5069000000713,5.0,97.0,0.0,True
278,2010.7774000000518,-4.0,106.0,0.0,True
279,2006.5273999999818,10.0,92.0,0.0,True
280,2036.2350000000333,1.0,101.0,0.0,True
281,2021.681400000034,4.0,98.0,0.0,True
282,2162.7454999999145,10.0,92.0,0.0,True
283,2051.6503999999713,11.0,91.0,0.0,True
284,2063.642800000025,5.0,97.0,0.0,True
285,2071.7057999999042,4.0,98.0,0.0,True
286,2066.0828000000038,14.0,88.0,0.0,True
287,2113.0368999999973,11.0,91.0,0.0,True
288,2793.3640999999625,5.0,97.0,0.0,True
289,2250.317999999993,1.0,101.0,0.0,True
290,2105.8777000000646,5.0,97.0,0.0,True
291,2252.665400000069,22.0,80.0,0.0,True
292,2153.4745000000157,-6.0,108.0,0.0,True
293,2156.930500000044,-11.0,113.0,0.0,True
294,2116.223399999967,12.0,90.0,0.0,True
295,2120.1394999999366,-6.0,108.0,0.0,True
296,2222.6996000000554,-1.0,103.0,0.0,True
297,2131.9704,2.0,100.0,0.0,True
298,2170.5987000000277,15.0,87.0,0.0,True
299,2161.0948000000008,10.0,92.0,0.0,True
300,2167.441100000019,2.0,100.0,0.0,True
