iter,time,reward,steps,convergence
1,40.48420000003716,-299.0,300.0,9.098009999999999
2,90.04049999998642,-299.0,300.0,8.194069600999999
3,56.788500000038766,-299.0,300.0,7.2882176159401
4,52.85219999996116,-299.0,300.0,6.380492085382892
5,22.187300000041432,-299.0,300.0,5.470930292883772
6,81.02089999999862,-299.0,300.0,4.5595797162066685
7,61.70750000001135,-299.0,300.0,3.6464650160054384
8,47.41719999992711,-299.0,300.0,2.7317524010067893
9,38.53629999991881,-299.0,300.0,1.815342567046613
10,42.66599999994014,-299.0,300.0,0.8972692887822447
11,39.523600000052284,-299.0,300.0,0.8797341570281425
12,58.069399999908455,-299.0,300.0,0.862547974395947
13,33.642099999951824,-299.0,300.0,0.8457037967981325
14,16.627900000003137,-299.0,300.0,0.829207041785416
15,28.397400000017115,-299.0,300.0,0.8367706588952638
16,17.53910000002179,-299.0,300.0,0.8224033465114939
17,24.74100000006274,-299.0,300.0,0.808321943644161
18,33.78859999997985,-299.0,300.0,0.7943896580253116
19,35.22459999999228,-299.0,300.0,0.7807346248902778
20,54.31510000005346,-299.0,300.0,0.7673513269146311
21,20.522899999946276,-299.0,300.0,0.7540558682958944
22,30.946499999913613,-299.0,300.0,0.7410249893036706
23,18.182200000069315,-299.0,300.0,0.7282534248033914
24,43.14259999989645,-299.0,300.0,0.7163762717918906
25,25.994400000058704,-299.0,300.0,0.6810033874275081
26,17.60439999998198,-299.0,300.0,0.6681039008238254
27,11.897900000008121,-299.0,300.0,0.655788822299705
28,42.189399999983834,-299.0,300.0,0.6440434157345571
29,40.17270000008466,-299.0,300.0,0.632531742760056
30,19.591700000091805,-299.0,300.0,0.6212632259944393
31,36.86079999999947,-299.0,300.0,0.610218952712458
32,29.570599999942715,-299.0,300.0,0.6001086433916782
33,26.817599999958475,-299.0,300.0,0.59053373910507
34,22.95240000000831,-299.0,300.0,0.5811765203251837
35,22.501999999917643,-299.0,300.0,0.5720055101990169
36,17.98899999994319,-299.0,300.0,0.563017003174361
37,18.716799999992872,-299.0,300.0,0.5538796591433467
38,7.8624000000218075,-299.0,300.0,0.5450141165467315
39,25.28189999998176,-299.0,300.0,0.5371125328361146
40,22.600799999963783,-299.0,300.0,0.5300816621862829
41,16.872599999942395,-299.0,300.0,0.5235736640136686
42,17.70160000000942,-299.0,300.0,0.5164809920817994
43,19.148800000039046,-299.0,300.0,0.5091952544426868
44,15.548099999932674,-299.0,300.0,0.5017063138667289
45,27.94729999993706,-299.0,300.0,0.4943817914062869
46,21.947699999941506,-299.0,300.0,0.4872030269428073
47,23.878100000047198,-299.0,300.0,0.48157385902306354
48,12.128800000027695,-299.0,300.0,0.4742633963381911
49,26.320899999973335,-299.0,300.0,0.4663266203367057
50,22.28920000004564,-299.0,300.0,0.45824183320817424
51,12.09080000000995,-299.0,300.0,0.44993497519221515
52,26.49430000008124,-299.0,300.0,0.44337702481522606
